"","ID","gene","pathway_name"
"4173","R-HSA-1170546","PRLR","Prolactin receptor signaling"
"4174","R-HSA-1170546","PTPN11","Prolactin receptor signaling"
"4175","R-HSA-1170546","CSH1","Prolactin receptor signaling"
"4176","R-HSA-1170546","CSH1","Prolactin receptor signaling"
"4177","R-HSA-1170546","GHR","Prolactin receptor signaling"
"4178","R-HSA-1170546","JAK2","Prolactin receptor signaling"
"4179","R-HSA-1170546","BTRC","Prolactin receptor signaling"
"4180","R-HSA-1170546","PRLR","Prolactin receptor signaling"
"4181","R-HSA-1170546","STAT5B","Prolactin receptor signaling"
"4310","R-HSA-1222556","NCF1","ROS and RNS production in phagocytes"
"4311","R-HSA-1222556","ATP6V1D","ROS and RNS production in phagocytes"
"4312","R-HSA-1222556","HVCN1","ROS and RNS production in phagocytes"
"4313","R-HSA-1222556","RAC2","ROS and RNS production in phagocytes"
"4314","R-HSA-1222556","ATP6V0A1","ROS and RNS production in phagocytes"
"4315","R-HSA-1222556","ATP6V1B2","ROS and RNS production in phagocytes"
"4316","R-HSA-1222556","NOS1","ROS and RNS production in phagocytes"
"4317","R-HSA-1222556","ATP6V1G2","ROS and RNS production in phagocytes"
"4318","R-HSA-1222556","ATP6V0E1","ROS and RNS production in phagocytes"
"4319","R-HSA-1222556","ATP6V1G1","ROS and RNS production in phagocytes"
"4320","R-HSA-1222556","ATP6V1F","ROS and RNS production in phagocytes"
"4321","R-HSA-1222556","CYBA","ROS and RNS production in phagocytes"
"4322","R-HSA-1222556","ATP6V1E1","ROS and RNS production in phagocytes"
"4323","R-HSA-1222556","ATP6V1H","ROS and RNS production in phagocytes"
"4324","R-HSA-1222556","ATP6V1A","ROS and RNS production in phagocytes"
"4325","R-HSA-1222556","NOS3","ROS and RNS production in phagocytes"
"4326","R-HSA-1222556","ATP6V0B","ROS and RNS production in phagocytes"
"4327","R-HSA-1222556","NOS2","ROS and RNS production in phagocytes"
"4328","R-HSA-1222556","ATP6V1C2","ROS and RNS production in phagocytes"
"4329","R-HSA-1222556","ATP6V0E2","ROS and RNS production in phagocytes"
"4330","R-HSA-1222556","ATP6V1C1","ROS and RNS production in phagocytes"
"4331","R-HSA-1222556","NCF4","ROS and RNS production in phagocytes"
"4332","R-HSA-1222556","ATP6V0A4","ROS and RNS production in phagocytes"
"4333","R-HSA-1222556","MPO","ROS and RNS production in phagocytes"
"4334","R-HSA-1222556","SLC11A1","ROS and RNS production in phagocytes"
"4335","R-HSA-1222556","ATP6V1B1","ROS and RNS production in phagocytes"
"4336","R-HSA-1222556","ATP6V0D1","ROS and RNS production in phagocytes"
"4337","R-HSA-1222556","LPO","ROS and RNS production in phagocytes"
"4338","R-HSA-1222556","ATP6V0C","ROS and RNS production in phagocytes"
"4339","R-HSA-1222556","ATP6V1E2","ROS and RNS production in phagocytes"
"4340","R-HSA-1222556","ATP6V0D2","ROS and RNS production in phagocytes"
"4341","R-HSA-1222556","ATP6V0A2","ROS and RNS production in phagocytes"
"4342","R-HSA-1222556","CYBB","ROS and RNS production in phagocytes"
"4343","R-HSA-1222556","ATP6V1G3","ROS and RNS production in phagocytes"
"4344","R-HSA-1222556","NCF2","ROS and RNS production in phagocytes"
"4345","R-HSA-1222556","TCIRG1","ROS and RNS production in phagocytes"
"4770","R-HSA-1236973","NCF2","Cross-presentation of particulate exogenous antigens (phagosomes)"
"4771","R-HSA-1236973","CYBB","Cross-presentation of particulate exogenous antigens (phagosomes)"
"4772","R-HSA-1236973","NCF4","Cross-presentation of particulate exogenous antigens (phagosomes)"
"4773","R-HSA-1236973","ITGAV","Cross-presentation of particulate exogenous antigens (phagosomes)"
"4774","R-HSA-1236973","ITGB5","Cross-presentation of particulate exogenous antigens (phagosomes)"
"4775","R-HSA-1236973","CD36","Cross-presentation of particulate exogenous antigens (phagosomes)"
"4776","R-HSA-1236973","CYBA","Cross-presentation of particulate exogenous antigens (phagosomes)"
"4777","R-HSA-1236973","NCF1","Cross-presentation of particulate exogenous antigens (phagosomes)"
"4778","R-HSA-1236974","TLR4","ER-Phagosome pathway"
"4779","R-HSA-1236974","PSMB2","ER-Phagosome pathway"
"4780","R-HSA-1236974","SNAP23","ER-Phagosome pathway"
"4781","R-HSA-1236974","PSMB6","ER-Phagosome pathway"
"4782","R-HSA-1236974","PSME1","ER-Phagosome pathway"
"4783","R-HSA-1236974","IKBKB","ER-Phagosome pathway"
"4784","R-HSA-1236974","CD36","ER-Phagosome pathway"
"4785","R-HSA-1236974","CALR","ER-Phagosome pathway"
"4786","R-HSA-1236974","PSMD9","ER-Phagosome pathway"
"4787","R-HSA-1236974","PSMD10","ER-Phagosome pathway"
"4788","R-HSA-1236974","VAMP8","ER-Phagosome pathway"
"4789","R-HSA-1236974","PSMA1","ER-Phagosome pathway"
"4790","R-HSA-1236974","PSMD12","ER-Phagosome pathway"
"4791","R-HSA-1236974","STX4","ER-Phagosome pathway"
"4792","R-HSA-1236974","HLA-E","ER-Phagosome pathway"
"4793","R-HSA-1236974","PSMD7","ER-Phagosome pathway"
"4794","R-HSA-1236974","HLA-C","ER-Phagosome pathway"
"4795","R-HSA-1236974","PDIA3","ER-Phagosome pathway"
"4796","R-HSA-1236974","PSMC2","ER-Phagosome pathway"
"4797","R-HSA-1236974","S100A9","ER-Phagosome pathway"
"4798","R-HSA-1236974","FGB","ER-Phagosome pathway"
"4799","R-HSA-1236974","SEC61G","ER-Phagosome pathway"
"4800","R-HSA-1236974","PSMD4","ER-Phagosome pathway"
"4801","R-HSA-1236974","PSMB1","ER-Phagosome pathway"
"4802","R-HSA-1236974","PSMA5","ER-Phagosome pathway"
"4803","R-HSA-1236974","CD14","ER-Phagosome pathway"
"4804","R-HSA-1236974","PDIA3","ER-Phagosome pathway"
"4805","R-HSA-1236974","PSMD8","ER-Phagosome pathway"
"4806","R-HSA-1236974","TLR2","ER-Phagosome pathway"
"4807","R-HSA-1236974","PSMB5","ER-Phagosome pathway"
"4808","R-HSA-1236974","PSMA4","ER-Phagosome pathway"
"4809","R-HSA-1236974","FGG","ER-Phagosome pathway"
"4810","R-HSA-1236974","B2M","ER-Phagosome pathway"
"4811","R-HSA-1236974","RPS27A","ER-Phagosome pathway"
"4812","R-HSA-1236974","PSMC1","ER-Phagosome pathway"
"4813","R-HSA-1236974","HLA-F","ER-Phagosome pathway"
"4814","R-HSA-1236974","UBC","ER-Phagosome pathway"
"4815","R-HSA-1236974","TIRAP","ER-Phagosome pathway"
"4816","R-HSA-1236974","HLA-G","ER-Phagosome pathway"
"4817","R-HSA-1236974","S100A1","ER-Phagosome pathway"
"4818","R-HSA-1236974","MYD88","ER-Phagosome pathway"
"4819","R-HSA-1236974","PSMD2","ER-Phagosome pathway"
"4820","R-HSA-1236974","PSMA7","ER-Phagosome pathway"
"4821","R-HSA-1236974","HLA-F","ER-Phagosome pathway"
"4822","R-HSA-1236974","HLA-A","ER-Phagosome pathway"
"4823","R-HSA-1236974","TLR6","ER-Phagosome pathway"
"4824","R-HSA-1236974","PSME3","ER-Phagosome pathway"
"4825","R-HSA-1236974","SEC61A2","ER-Phagosome pathway"
"4826","R-HSA-1236974","PSMB10","ER-Phagosome pathway"
"4827","R-HSA-1236974","PSMA8","ER-Phagosome pathway"
"4828","R-HSA-1236974","PSMD6","ER-Phagosome pathway"
"4829","R-HSA-1236974","PSMD14","ER-Phagosome pathway"
"4830","R-HSA-1236974","PSMC3","ER-Phagosome pathway"
"4831","R-HSA-1236974","PSMD3","ER-Phagosome pathway"
"4832","R-HSA-1236974","LY96","ER-Phagosome pathway"
"4833","R-HSA-1236974","CHUK","ER-Phagosome pathway"
"4834","R-HSA-1236974","HLA-B","ER-Phagosome pathway"
"4835","R-HSA-1236974","TLR1","ER-Phagosome pathway"
"4836","R-HSA-1236974","HLA-B","ER-Phagosome pathway"
"4837","R-HSA-1236974","TAP2","ER-Phagosome pathway"
"4838","R-HSA-1236974","TAP2","ER-Phagosome pathway"
"4839","R-HSA-1236974","FGA","ER-Phagosome pathway"
"4840","R-HSA-1236974","PSMD5","ER-Phagosome pathway"
"4841","R-HSA-1236974","HLA-A","ER-Phagosome pathway"
"4842","R-HSA-1236974","PSMA3","ER-Phagosome pathway"
"4843","R-HSA-1236974","PSMB4","ER-Phagosome pathway"
"4844","R-HSA-1236974","PSMD13","ER-Phagosome pathway"
"4845","R-HSA-1236974","SEC61B","ER-Phagosome pathway"
"4846","R-HSA-1236974","PSMA2","ER-Phagosome pathway"
"4847","R-HSA-1236974","PSME2","ER-Phagosome pathway"
"4848","R-HSA-1236974","TAPBP","ER-Phagosome pathway"
"4849","R-HSA-1236974","SEC61A1","ER-Phagosome pathway"
"4850","R-HSA-1236974","PSMA6","ER-Phagosome pathway"
"4851","R-HSA-1236974","HMGB1","ER-Phagosome pathway"
"4852","R-HSA-1236974","HLA-E","ER-Phagosome pathway"
"4853","R-HSA-1236974","HLA-G","ER-Phagosome pathway"
"4854","R-HSA-1236974","SEM1","ER-Phagosome pathway"
"4855","R-HSA-1236974","PSMF1","ER-Phagosome pathway"
"4856","R-HSA-1236974","IKBKG","ER-Phagosome pathway"
"4857","R-HSA-1236974","PSMB7","ER-Phagosome pathway"
"4858","R-HSA-1236974","SEC22B","ER-Phagosome pathway"
"4859","R-HSA-1236974","PSMC5","ER-Phagosome pathway"
"4860","R-HSA-1236974","PSMC6","ER-Phagosome pathway"
"4861","R-HSA-1236974","PSMD1","ER-Phagosome pathway"
"4862","R-HSA-1236974","PSME4","ER-Phagosome pathway"
"4863","R-HSA-1236974","B2M","ER-Phagosome pathway"
"4864","R-HSA-1236974","UBB","ER-Phagosome pathway"
"4865","R-HSA-1236974","HLA-C","ER-Phagosome pathway"
"4866","R-HSA-1236974","PSMB8","ER-Phagosome pathway"
"4867","R-HSA-1236974","PSMD11","ER-Phagosome pathway"
"4868","R-HSA-1236974","PSMB9","ER-Phagosome pathway"
"4869","R-HSA-1236974","BTK","ER-Phagosome pathway"
"4870","R-HSA-1236974","PSMB3","ER-Phagosome pathway"
"4871","R-HSA-1236974","VAMP3","ER-Phagosome pathway"
"4872","R-HSA-1236974","TAP1","ER-Phagosome pathway"
"4873","R-HSA-1236974","UBA52","ER-Phagosome pathway"
"4874","R-HSA-1236974","PSMC4","ER-Phagosome pathway"
"4875","R-HSA-1236974","PSMB11","ER-Phagosome pathway"
"4876","R-HSA-1236974","S100A8","ER-Phagosome pathway"
"4877","R-HSA-1236974","TAP1","ER-Phagosome pathway"
"4878","R-HSA-1236975","PSMD11","Antigen processing-Cross presentation"
"4879","R-HSA-1236975","PSMD6","Antigen processing-Cross presentation"
"4880","R-HSA-1236975","CYBA","Antigen processing-Cross presentation"
"4881","R-HSA-1236975","B2M","Antigen processing-Cross presentation"
"4882","R-HSA-1236975","CD14","Antigen processing-Cross presentation"
"4883","R-HSA-1236975","PSMC5","Antigen processing-Cross presentation"
"4884","R-HSA-1236975","STX4","Antigen processing-Cross presentation"
"4885","R-HSA-1236975","PSMD8","Antigen processing-Cross presentation"
"4886","R-HSA-1236975","HMGB1","Antigen processing-Cross presentation"
"4887","R-HSA-1236975","PSMB3","Antigen processing-Cross presentation"
"4888","R-HSA-1236975","PSMD13","Antigen processing-Cross presentation"
"4889","R-HSA-1236975","PSMD9","Antigen processing-Cross presentation"
"4890","R-HSA-1236975","PSMD14","Antigen processing-Cross presentation"
"4891","R-HSA-1236975","IKBKB","Antigen processing-Cross presentation"
"4892","R-HSA-1236975","PSMA6","Antigen processing-Cross presentation"
"4893","R-HSA-1236975","PSMD10","Antigen processing-Cross presentation"
"4894","R-HSA-1236975","PSMD2","Antigen processing-Cross presentation"
"4895","R-HSA-1236975","PSMB3","Antigen processing-Cross presentation"
"4896","R-HSA-1236975","HLA-B","Antigen processing-Cross presentation"
"4897","R-HSA-1236975","NCF1","Antigen processing-Cross presentation"
"4898","R-HSA-1236975","PSMB4","Antigen processing-Cross presentation"
"4899","R-HSA-1236975","HLA-B","Antigen processing-Cross presentation"
"4900","R-HSA-1236975","PSMA7","Antigen processing-Cross presentation"
"4901","R-HSA-1236975","LY96","Antigen processing-Cross presentation"
"4902","R-HSA-1236975","SEC61A2","Antigen processing-Cross presentation"
"4903","R-HSA-1236975","FCGR1A","Antigen processing-Cross presentation"
"4904","R-HSA-1236975","TAP1","Antigen processing-Cross presentation"
"4905","R-HSA-1236975","PSMA5","Antigen processing-Cross presentation"
"4906","R-HSA-1236975","PSMA4","Antigen processing-Cross presentation"
"4907","R-HSA-1236975","SEC22B","Antigen processing-Cross presentation"
"4908","R-HSA-1236975","PSMF1","Antigen processing-Cross presentation"
"4909","R-HSA-1236975","PSMB8","Antigen processing-Cross presentation"
"4910","R-HSA-1236975","PSMA5","Antigen processing-Cross presentation"
"4911","R-HSA-1236975","PSMB7","Antigen processing-Cross presentation"
"4912","R-HSA-1236975","PSME1","Antigen processing-Cross presentation"
"4913","R-HSA-1236975","PSMC4","Antigen processing-Cross presentation"
"4914","R-HSA-1236975","FGA","Antigen processing-Cross presentation"
"4915","R-HSA-1236975","PSMA4","Antigen processing-Cross presentation"
"4916","R-HSA-1236975","CTSV","Antigen processing-Cross presentation"
"4917","R-HSA-1236975","TAP1","Antigen processing-Cross presentation"
"4918","R-HSA-1236975","PSME4","Antigen processing-Cross presentation"
"4919","R-HSA-1236975","S100A1","Antigen processing-Cross presentation"
"4920","R-HSA-1236975","PSMC6","Antigen processing-Cross presentation"
"4921","R-HSA-1236975","TLR4","Antigen processing-Cross presentation"
"4922","R-HSA-1236975","VAMP3","Antigen processing-Cross presentation"
"4923","R-HSA-1236975","SEC61B","Antigen processing-Cross presentation"
"4924","R-HSA-1236975","PSMD3","Antigen processing-Cross presentation"
"4925","R-HSA-1236975","TAPBP","Antigen processing-Cross presentation"
"4926","R-HSA-1236975","PSMD14","Antigen processing-Cross presentation"
"4927","R-HSA-1236975","PSME3","Antigen processing-Cross presentation"
"4928","R-HSA-1236975","CYBB","Antigen processing-Cross presentation"
"4929","R-HSA-1236975","HLA-F","Antigen processing-Cross presentation"
"4930","R-HSA-1236975","PSME1","Antigen processing-Cross presentation"
"4931","R-HSA-1236975","PSMA2","Antigen processing-Cross presentation"
"4932","R-HSA-1236975","PSMB8","Antigen processing-Cross presentation"
"4933","R-HSA-1236975","PSMB7","Antigen processing-Cross presentation"
"4934","R-HSA-1236975","CTSS","Antigen processing-Cross presentation"
"4935","R-HSA-1236975","PSMF1","Antigen processing-Cross presentation"
"4936","R-HSA-1236975","CD207","Antigen processing-Cross presentation"
"4937","R-HSA-1236975","HLA-F","Antigen processing-Cross presentation"
"4938","R-HSA-1236975","BTK","Antigen processing-Cross presentation"
"4939","R-HSA-1236975","PSMD8","Antigen processing-Cross presentation"
"4940","R-HSA-1236975","PSMA1","Antigen processing-Cross presentation"
"4941","R-HSA-1236975","ITGB5","Antigen processing-Cross presentation"
"4942","R-HSA-1236975","PSMA6","Antigen processing-Cross presentation"
"4943","R-HSA-1236975","CD207","Antigen processing-Cross presentation"
"4944","R-HSA-1236975","CD36","Antigen processing-Cross presentation"
"4945","R-HSA-1236975","IKBKG","Antigen processing-Cross presentation"
"4946","R-HSA-1236975","SEM1","Antigen processing-Cross presentation"
"4947","R-HSA-1236975","PSMD9","Antigen processing-Cross presentation"
"4948","R-HSA-1236975","HLA-G","Antigen processing-Cross presentation"
"4949","R-HSA-1236975","PSMD12","Antigen processing-Cross presentation"
"4950","R-HSA-1236975","PSMA3","Antigen processing-Cross presentation"
"4951","R-HSA-1236975","PSMC1","Antigen processing-Cross presentation"
"4952","R-HSA-1236975","PSMA1","Antigen processing-Cross presentation"
"4953","R-HSA-1236975","FCGR1A","Antigen processing-Cross presentation"
"4954","R-HSA-1236975","PSMB1","Antigen processing-Cross presentation"
"4955","R-HSA-1236975","PSMB10","Antigen processing-Cross presentation"
"4956","R-HSA-1236975","PSMB2","Antigen processing-Cross presentation"
"4957","R-HSA-1236975","NCF2","Antigen processing-Cross presentation"
"4958","R-HSA-1236975","PSMC4","Antigen processing-Cross presentation"
"4959","R-HSA-1236975","PSMC5","Antigen processing-Cross presentation"
"4960","R-HSA-1236975","NCF4","Antigen processing-Cross presentation"
"4961","R-HSA-1236975","PSMC3","Antigen processing-Cross presentation"
"4962","R-HSA-1236975","PSMA7","Antigen processing-Cross presentation"
"4963","R-HSA-1236975","MRC2","Antigen processing-Cross presentation"
"4964","R-HSA-1236975","TAP2","Antigen processing-Cross presentation"
"4965","R-HSA-1236975","PSMC2","Antigen processing-Cross presentation"
"4966","R-HSA-1236975","UBB","Antigen processing-Cross presentation"
"4967","R-HSA-1236975","PSMB9","Antigen processing-Cross presentation"
"4968","R-HSA-1236975","PDIA3","Antigen processing-Cross presentation"
"4969","R-HSA-1236975","MRC1","Antigen processing-Cross presentation"
"4970","R-HSA-1236975","PSMB10","Antigen processing-Cross presentation"
"4971","R-HSA-1236975","LNPEP","Antigen processing-Cross presentation"
"4972","R-HSA-1236975","UBA52","Antigen processing-Cross presentation"
"4973","R-HSA-1236975","PSMD12","Antigen processing-Cross presentation"
"4974","R-HSA-1236975","UBC","Antigen processing-Cross presentation"
"4975","R-HSA-1236975","PSME2","Antigen processing-Cross presentation"
"4976","R-HSA-1236975","SNAP23","Antigen processing-Cross presentation"
"4977","R-HSA-1236975","HLA-G","Antigen processing-Cross presentation"
"4978","R-HSA-1236975","PSMB6","Antigen processing-Cross presentation"
"4979","R-HSA-1236975","HLA-A","Antigen processing-Cross presentation"
"4980","R-HSA-1236975","MYD88","Antigen processing-Cross presentation"
"4981","R-HSA-1236975","FGB","Antigen processing-Cross presentation"
"4982","R-HSA-1236975","PSMB1","Antigen processing-Cross presentation"
"4983","R-HSA-1236975","PSME3","Antigen processing-Cross presentation"
"4984","R-HSA-1236975","S100A8","Antigen processing-Cross presentation"
"4985","R-HSA-1236975","PSMB2","Antigen processing-Cross presentation"
"4986","R-HSA-1236975","HLA-C","Antigen processing-Cross presentation"
"4987","R-HSA-1236975","PSMB4","Antigen processing-Cross presentation"
"4988","R-HSA-1236975","TLR1","Antigen processing-Cross presentation"
"4989","R-HSA-1236975","HLA-C","Antigen processing-Cross presentation"
"4990","R-HSA-1236975","CTSL","Antigen processing-Cross presentation"
"4991","R-HSA-1236975","TAP2","Antigen processing-Cross presentation"
"4992","R-HSA-1236975","RPS27A","Antigen processing-Cross presentation"
"4993","R-HSA-1236975","PSMB5","Antigen processing-Cross presentation"
"4994","R-HSA-1236975","HLA-E","Antigen processing-Cross presentation"
"4995","R-HSA-1236975","MRC2","Antigen processing-Cross presentation"
"4996","R-HSA-1236975","CHUK","Antigen processing-Cross presentation"
"4997","R-HSA-1236975","PSMD2","Antigen processing-Cross presentation"
"4998","R-HSA-1236975","PSMD7","Antigen processing-Cross presentation"
"4999","R-HSA-1236975","PSMB6","Antigen processing-Cross presentation"
"5000","R-HSA-1236975","FGG","Antigen processing-Cross presentation"
"5001","R-HSA-1236975","PSMD13","Antigen processing-Cross presentation"
"5002","R-HSA-1236975","PSME4","Antigen processing-Cross presentation"
"5003","R-HSA-1236975","PSMC3","Antigen processing-Cross presentation"
"5004","R-HSA-1236975","MRC1","Antigen processing-Cross presentation"
"5005","R-HSA-1236975","CALR","Antigen processing-Cross presentation"
"5006","R-HSA-1236975","S100A9","Antigen processing-Cross presentation"
"5007","R-HSA-1236975","PSMB9","Antigen processing-Cross presentation"
"5008","R-HSA-1236975","SEM1","Antigen processing-Cross presentation"
"5009","R-HSA-1236975","PSMD4","Antigen processing-Cross presentation"
"5010","R-HSA-1236975","PSME2","Antigen processing-Cross presentation"
"5011","R-HSA-1236975","PSMA3","Antigen processing-Cross presentation"
"5012","R-HSA-1236975","PSMA8","Antigen processing-Cross presentation"
"5013","R-HSA-1236975","PSMD11","Antigen processing-Cross presentation"
